name,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,address1,address2,address3,easting,northing,longitude,latitude,runtime
Pause Bar,City And County Of The City Of London,,10091780331,E09000001,Aldgate,E05009289,80 Leadenhall Street,City Of London,,533423.000122197,181132.00012159348,-0.07702460181124733,51.51285595420218,11/27/2022
Thomas Neale,Tower Hamlets,,6160450,E09000030,Shadwell,E05009332,39 Watney Market,Tower Hamlets,,534944.000122197,181147.00012159348,-0.05511076871792364,51.51262946568608,11/27/2022
London Palladium,City Of Westminster,www.reallyusefultheatres.co.uk/our-theatres/london-palladium,10033529083,E09000033,West End,E05000649,8 Argyll St Soho,London,,529159.000122197,181152.00012159348,-0.1384372279110115,51.514026774947666,11/27/2022
St. Moritz Club,City Of Westminster,www.stmoritzclub.co.uk,10033622399,E09000033,West End,E05000649,Flat 159,Wardour Street,City Of Westminster,529509.000122197,181154.00012159348,-0.13339483484267925,51.51396461156489,11/27/2022
Troxy,Tower Hamlets,www.troxy.co.uk,6027797,E09000030,Shadwell,E05009332,490 Commercial Road,Tower Hamlets,,535827.000122197,181157.00012159348,-0.042388584493420346,51.51250771318365,11/27/2022
Tipperary,City And County Of The City Of London,,100000000000,E09000001,Castle Baynard,E05009297,66 Fleet Street,City Of London,,531409.000122197,181162.00012159348,-0.10602324871492282,51.51359769358023,11/27/2022
Jazz After Dark Ltd,City Of Westminster,www.jazzafterdark.co.uk,10033551268,E09000033,West End,E05000649,9 Greek Street,City Of Westminster,,529784.000122197,181163.00012159348,-0.12943023261831846,51.51398238258549,11/27/2022
Phoenix Artist Club,Camden,www.phoenixartistclub.com,5169960,E09000007,Holborn And Covent Garden,E05000138,1 Phoenix Street,Camden,,529919.000122197,181165.00012159348,-0.12748486490206515,51.51396932363668,11/27/2022
Revolution,City And County Of The City Of London,,100000000000,E09000001,Lime Street,E05009307,140 Leadenhall Street,City Of London,,533129.000122197,181171.00012159348,-0.08124462331637172,51.51327582941683,11/27/2022
Bar 68 And Boston,City Of Westminster,,100000000000,E09000033,West End,E05000649,5 Greek Street,City Of Westminster,,529774.000122197,181187.00012159348,-0.1295654421698334,51.51420038468534,11/27/2022
Leman Street Tavern,Tower Hamlets,www.lemanstreettavern.co.uk,6702016,E09000030,Whitechapel,E05009336,31 Leman Street,Tower Hamlets,,533999.000122197,181192.00012159348,-0.06870518238344549,51.5132588548136,11/27/2022
The Prince Of Wales,City Of Westminster,www.greeneking-pubs.co.uk/pub/prince-of-wales-covent-garden,10033533609,E09000033,St. James's,E05000644,150-151 Drury Lane,City Of Westminster,,530428.000122197,181196.00012159348,-0.12014144402887006,51.51413063983606,11/27/2022
Borderline,City Of Westminster,www.theborderlinelondon.com,10033537847,E09000033,West End,E05000649,Orange Yard Manette Street,City Of Westminster,,529828.000122197,181208.00012159348,-0.12877984986774987,51.51437671707406,11/27/2022
The House Of St. Barnabus,City Of Westminster,,10033599927,E09000033,West End,E05000649,House Of St. Barnabas In Soho 1,Greek Street,City Of Westminster,529773.000122197,181209.00012159348,-0.12957174604156613,51.51439834359205,11/27/2022
Jazz Club Soho,City Of Westminster,www.pizzaexpresslive.com/venues/soho-jazz-club,100000000000,E09000033,West End,E05000649,10 Dean Street,City Of Westminster,,529624.000122197,181228.00012159348,-0.131711077367706,51.51460332276352,11/27/2022
Royal George,City Of Westminster,www.theroyalgeorgewc2.co.uk,100000000000,E09000033,West End,E05000649,133 Charing Cross Road,City Of Westminster,,529792.000122197,181236.00012159348,-0.12928811101558124,51.514636645610636,11/27/2022
Pizza Express Jazz Club,City Of Westminster,https://www.pizzaexpresslive.com/venues/soho-jazz-club,0,E09000033,West End,E05000649,10 Dean St Soho,London,,529612.7454834953,181236.0205072984,-0.13187024960336063,51.51467799025993,11/27/2022
St. Giles-In-The-Fields,Camden,www.stgilesonline.org,0,E09000007,Holborn And Covent Garden,E05000138,60 St Giles High St London,,,529965.000122197,181256.00012159348,-0.12678869272950646,51.5147766200176,11/27/2022
City Zebrano,City And County Of The City Of London,,200000000000,E09000001,Aldgate,E05009289,18-22 Houndsditch,City Of London,,533494.000122197,181258.00012159348,-0.07595420261700667,51.51397159373784,11/27/2022
Queens Head,Tower Hamlets,www.queensheadlimehouse.co.uk,6045051,E09000030,St. Dunstan's,E05009329,8 Flamborough Street,Tower Hamlets,,536187.000122197,181260.00012159348,-0.03716354496811711,51.51334671993761,11/27/2022
The Globe,Kensington And Chelsea,,217085524,E09000020,Colville,E05009392,103 Talbot Road,Kensington And Chelsea,,524959.000122197,181278.00012159348,-0.1988942439950931,51.51610403899469,11/27/2022
New London Theatre,Camden,www.reallyusefultheatres.co.uk/our-theatres/new-london,5090696,E09000007,Holborn And Covent Garden,E05000138,166 Drury Lane,Camden,,530353.000122197,181282.00012159348,-0.1211899845526253,51.51492089029871,11/27/2022
The George Tavern,Tower Hamlets,www.thegeorgetavern.co.uk,6027924,E09000030,Stepney Green,E05009334,373 Commercial Road,Tower Hamlets,,535205.000122197,181287.00012159348,-0.051297722363800126,51.51382527576585,11/27/2022
Hut,Hillingdon,www.thehutpub.com,100000000000,E09000017,Yiewsley,E05000345,2 Old Orchard Close,Hillingdon,,507347.0001221001,181300.00012169778,-0.45263164337335704,51.519924006946226,11/27/2022
Sway,Camden,www.swaybar.co.uk/,5082337,E09000007,Holborn And Covent Garden,E05000138,61-65 Great Queen Street,Camden,,530499.000122197,181301.00012159348,-0.11907983396013058,51.51505794274204,11/27/2022
Balls Brothers,City And County Of The City Of London,www.ballsbrothers.co.uk,95509801,E09000001,Aldgate,E05009289,City Of London ,,,533309.000122197,181308.00012159348,-0.07860007667437391,51.51446465583565,11/27/2022
Kanaloa,City And County Of The City Of London,www.kanaloaclub.com,95506679,E09000001,Castle Baynard,E05009297,Shoe Lane City Of London,,,531490.000122197,181309.00012159348,-0.10480165114863836,51.514900015689555,11/27/2022
Castle,Tower Hamlets,www.thecastlelondon.com,6011770,E09000030,Whitechapel,E05009336,44 Commercial Road,Tower Hamlets,,534096.000122197,181314.00012159348,-0.06726158266220646,51.51433229487266,11/27/2022
Tokenhouse,City And County Of The City Of London,www.tokenhousemoorgate.co.uk,10091913571,E09000001,Coleman Street,E05009299,4 Moorgate,City Of London,,532683.000122197,181315.00012159348,-0.08761464130639825,51.514674962242616,11/27/2022
Project,City Of Westminster,,100000000000,E09000033,West End,E05000649,78 Wells Street,City Of Westminster,,529343.000122197,181338.00012159348,-0.13571848885624313,51.51565638773246,11/27/2022
100 Club,City Of Westminster,www.the100club.co.uk,10033540054,E09000033,West End,E05000649,100 Oxford Street,City Of Westminster,,529481.000122197,181347.00012159348,-0.13372725763212018,51.515705658609455,11/27/2022
Shaftesbury Theatre,Camden,www.shaftesburytheatre.com,5038488,E09000007,Holborn And Covent Garden,E05000138,210 Shaftesbury Avenue,Camden,,530120.000122197,181370.00012159348,-0.12451384188681056,51.515765528067064,11/27/2022
Balls Brothers Shoe Lane,City And County Of The City Of London,,95505742,E09000001,Castle Baynard,E05009297,City Of London ,,,531478.000122197,181392.00012159348,-0.10494354280062045,51.51564877657988,11/27/2022
Mau Mau Bar,Kensington And Chelsea,,217112647,E09000020,Colville,E05009392,265 Portobello Road,Kensington And Chelsea,,524519.000122197,181405.00012159348,-0.20518798551341416,51.517342698302755,11/27/2022
Muse Gallery,Kensington And Chelsea,,217069499,E09000020,Colville,E05009392,269 Portobello Road,Kensington And Chelsea,,524511.000122197,181418.00012159348,-0.20529864268416587,51.51746130686567,11/27/2022
The White Hart,Tower Hamlets,,6002101,E09000030,Spitalfields & Banglatown,E05009333,89 Whitechapel High Street,Tower Hamlets,,533951.000122197,181429.00012159348,-0.06930649454811774,51.5154002471755,11/27/2022
Dominion Theatre,Camden,www.nederlander.co.uk/dominion-theatre,5083050,E09000007,Bloomsbury,E05000129,268-269 Tottenham Court Road,Camden,,529872.000122197,181440.00012159348,-0.12806054066760483,51.51645174387213,11/27/2022
St. Anne And St. Agnes Church,City And County Of The City Of London,www.greshamcentre.com,0,E09000001,Aldersgate,E05009288,Gresham Centre Gresham St,London,,532189.000122197,181448.00012159348,-0.0946806265657043,51.51598612604661,11/27/2022
The Social,City Of Westminster,www.thesocial.com,100000000000,E09000033,West End,E05000649,5 Little Portland Street,City Of Westminster,,529096.000122197,181468.00012159348,-0.13922896983349922,51.516881301802265,11/27/2022
Golden Eagle,City Of Westminster,,100000000000,E09000033,Marylebone High Street,E05000641,59 Marylebone Lane,City Of Westminster,,528400.000122197,181479.00012159348,-0.1492513591723919,51.51713882410851,11/27/2022
Ma Dame,City Of Westminster,,100000000000,E09000033,Bayswater,E05000631,58 Porchester Road,City Of Westminster,,525764.000122197,181485.00012159348,-0.18722366533587795,51.517785877862494,11/27/2022
St. Andrew Holborn Church,City And County Of The City Of London,www.standrewholborn.org.uk,10091906423,E09000001,Farringdon Without,E05009305,5 St. Andrew Street,City Of London,,531480.000122197,181489.00012159348,-0.10487854185528388,51.516520104239426,11/27/2022
Lord Wargrave,City Of Westminster,www.lordwargrave.com,10033530644,E09000033,Bryanston And Dorset Square,E05000632,40-42 Brendon Street,City Of Westminster,,527367.000122197,181504.00012159348,-0.1641236564915538,51.51759741982784,11/27/2022
Long Bar - The Sanderson,City Of Westminster,,10033576880,E09000033,West End,E05000649,50 Berners Street,City Of Westminster,,529332.000122197,181512.00012159348,-0.13581308593241942,51.51722276950567,11/27/2022
Bourne And Hollingsworth,Camden,www.bourneandhollingsworth.com,5143602,E09000007,Bloomsbury,E05000129,28 Rathbone Place,Camden,,529551.000122197,181538.00012159348,-0.1326486705715995,51.51740625831428,11/27/2022
Apples & Pears,Tower Hamlets,www.applesandpearsbar.com,6015760,E09000030,Spitalfields & Banglatown,E05009333,26 Osborn Street,Tower Hamlets,,534016.000122197,181552.00012159348,-0.0683234180347616,51.51649027479651,11/27/2022
Cinnamon Kitchen,City And County Of The City Of London,,95510984,E09000001,Bishopsgate,E05009292,Unit 1 Western Courtyard,Devonshire Square,City Of London,533414.000122197,181557.00012159348,-0.07699334874032407,51.516677731406006,11/27/2022
Old Bengal Bar,City And County Of The City Of London,,95509995,E09000001,Bishopsgate,E05009292,Apartment 14 Tapestry Building,16,New Street,533325.000122197,181564.00012159348,-0.07827275461548189,51.516761659170854,11/27/2022
Som Saa,Tower Hamlets,,6000286,E09000030,Spitalfields & Banglatown,E05009333,43 Commercial Street,Tower Hamlets,,533748.000122197,181572.00012159348,-0.0721763643618489,51.51673354889866,11/27/2022
Elysee,Camden,,5011894,E09000007,Bloomsbury,E05000129,13 Percy Street,Camden,,529634.000122197,181583.00012159348,-0.13143643532684215,51.51779165989556,11/27/2022
Bounce,Camden,,5036522,E09000007,Holborn And Covent Garden,E05000138,121 Holborn,Camden,,531336.000122197,181601.00012159348,-0.10691116016340452,51.51756021487133,11/27/2022
Holborn Whippet,Camden,www.holbornwhippet.com,5083721,E09000007,Holborn And Covent Garden,E05000138,25-27 Sicilian Avenue,Camden,,530446.000122197,181612.00012159348,-0.11972817076917233,51.51786533991685,11/27/2022
Portobello House,Kensington And Chelsea,www.portobellohouse.com,217049277,E09000020,St. Helen's,E05009404,225 Ladbroke Grove,Kensington And Chelsea,,524160.000122197,181627.00012159348,-0.21028164897041973,51.519417089381136,11/27/2022
Crown,Hillingdon,www.yeoldecrowne.co.uk,100000000000,E09000017,Barnhill,E05000324,1090 Uxbridge Road,Hillingdon,,509604.0001221001,181639.00012169778,-0.4200054984514237,51.52253775367509,11/27/2022
Astronomer,City And County Of The City Of London,www.theastronomerpub.co.uk,95506101,E09000001,Bishopsgate,E05009292,125 Middlesex Street,City Of London,,533398.000122197,181641.00012159348,-0.07719203085498783,51.51743645321801,11/27/2022
Dirty Dicks Public House,City And County Of The City Of London,,200000000000,E09000001,Bishopsgate,E05009292,202 Bishopsgate,City Of London,,533343.000122197,181652.00012159348,-0.0779801620901517,51.517548302552896,11/27/2022
Indo,Tower Hamlets,,6362389,E09000030,Spitalfields & Banglatown,E05009333,Flat 2 133,Whitechapel Road,Tower Hamlets,534303.000122197,181658.00012159348,-0.06414880196695126,51.51737476232858,11/27/2022
The Beckton Arms,Newham,,46004744,E09000025,Canning Town North,E05000477,Beckton Road Newham,,,539916.000122197,181726.00012149662,0.0167314688437794,51.516623300875864,11/27/2022
Old Nick,Camden,www.oldnickholborn.co.uk,5134812,E09000007,Holborn And Covent Garden,E05000138,21-22 Sandland Street,Camden,,530776.000122197,181734.00012159348,-0.1149289773221676,51.51888551232366,11/27/2022
South Place Hotel,Islington,,10090266586,E09000019,Bunhill,E05000367,3 South Place,Islington,,532861.000122197,181748.00012159348,-0.08488737941949984,51.518524689473885,11/27/2022
Beduin,Islington,www.beduinbar.co.uk/smithfields,10010439992,E09000019,Clerkenwell,E05000370,57-59 Charterhouse Street,Islington,,531677.000122197,181749.00012159348,-0.10194354472791758,51.5188109716377,11/27/2022
Fitzrovia,Camden,www.greeneking-pubs.co.uk/pub/fitzrovia-bloomsbury,5142641,E09000007,Bloomsbury,E05000129,18 Goodge Street,Camden,,529504.000122197,181759.00012159348,-0.13324451523202013,51.51940331930598,11/27/2022
Conway Hall,Camden,www.conwayhall.org.uk,5048256,E09000007,Holborn And Covent Garden,E05000138,Conway Hall 25,Red Lion Square,Camden,530650.000122197,181775.00012159348,-0.11672894540398056,51.51928316715563,11/27/2022
Fabric,Islington,www.fabriclondon.com,5300037740,E09000019,Clerkenwell,E05000370,77a Charterhouse St London,,,531746.000122197,181788.00012159348,-0.10093494982033525,51.51914539356765,11/27/2022
King & Queen,City Of Westminster,www.thekingandqueenpub.com,10033534471,E09000033,West End,E05000649,1 Foley Street,City Of Westminster,,529239.000122197,181791.00012159348,-0.13705048614296533,51.51975163219995,11/27/2022
Reina Bar And Kitchen,Islington,www.reina.london,5300019054,E09000019,Clerkenwell,E05000370,85 Charterhouse Street,Islington,,531767.000122197,181796.00012159348,-0.10062943040892089,51.519212394558735,11/27/2022
Fence,Islington,www.thefenceuk.co.uk,5300024880,E09000019,Clerkenwell,E05000370,67-69 Cowcross Street,Islington,,531663.000122197,181830.00012159348,-0.10211495969882785,51.51954222635541,11/27/2022
Angel,Hillingdon,www.angel-hayes.co.uk,100000000000,E09000017,Botwell,E05000325,697 Uxbridge Road,Hillingdon,,508796.0001221001,181832.00012169778,-0.43158888228772035,51.52442890923732,11/27/2022
93 Feet East,Tower Hamlets,www.93feeteast.co.uk,6717071,E09000030,Spitalfields & Banglatown,E05009333,150 Brick Ln Shoreditch,London,,533893.000122197,182074.00012159348,-0.06989686546196872,51.521210854330114,11/27/2022
Barbican Centre,City And County Of The City Of London,www.barbican.org.uk,200000000000,E09000001,Coleman Street,E05009299,Silk Street Barbican,City Of London,,532498.000122197,181833.00012159348,-0.09008471328786388,51.51937390368272,11/27/2022
"Milton Court, Guildhall School Of Music And Drama",City And County Of The City Of London,www.gsmd.ac.uk/about_the_school/milton_court,10025504329,E09000001,Coleman Street,E05009299,City Of London ,,,532515.000122197,181833.00012159348,-0.08983981034876616,51.51936991500895,11/27/2022
Hellenic Centre,City Of Westminster,www.helleniccentre.org,100000000000,E09000033,Marylebone High Street,E05000641,16-18 Paddington Street,City Of Westminster,,528201.000122197,181842.00012159348,-0.15198604497133214,51.52044660003941,11/27/2022
Second Home,Tower Hamlets,,6177519,E09000030,Spitalfields & Banglatown,E05009333,68 Hanbury Street,Tower Hamlets,,533973.000122197,181886.00012159348,-0.068815839233119,51.519502256617294,11/27/2022
Cody Dock,Newham,,10090328328,E09000025,Canning Town North,E05000477,11c South Crescent,Newham,,538710.000122197,181892.00012149662,-0.0005748814911926129,51.518412606977996,11/27/2022
Simmons Bar,Camden,,5110090,E09000007,Bloomsbury,E05000129,28 Maple Street,Camden,,529214.000122197,182009.00012159348,-0.13733069397083,51.52171667557244,11/27/2022
Duke Of Kent,Ealing,www.dukeofkent.co.uk,12076416,E09000009,Cleveland,E05000171,2 Scotch Common,Ealing,,516626.0001221001,182043.00012169778,-0.31869169163900896,51.5247625218342,11/27/2022
Cafe 1001,Tower Hamlets,www.cafe1001.co.uk,10091893758,E09000030,Spitalfields & Banglatown,E05009333,91 Brick Lane,Tower Hamlets,,533835.000122197,182052.00012159348,-0.07074079849150643,51.52102688083827,11/27/2022
Rough Trade East,Tower Hamlets,www.roughtrade.com,6150236,E09000030,Spitalfields & Banglatown,E05009333,91 Brick Lane,Tower Hamlets,,533835.000122197,182052.00012159348,-0.07074079849150643,51.52102688083827,11/27/2022
The Yard,Hackney,www.theyardshoreditch.com,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,89 Worship Street,Hackney,,533153.000122197,182099.00012159348,-0.08054825508331678,51.52161050808088,11/27/2022
The Duke,Camden,www.dukepub.co.uk,5008675,E09000007,Holborn And Covent Garden,E05000138,7 Roger Street,Camden,,530769.000122197,182111.00012159348,-0.11488988462699704,51.52227545997529,11/27/2022
Queen Of Hoxton,Hackney,www.queenofhoxton.com/,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,1 Curtain Road,Hackney,,533220.000122197,182117.00012159348,-0.07957620091680713,51.52175647963218,11/27/2022
Albany,City Of Westminster,www.thealbanyw1w.co.uk,10033535078,E09000033,Marylebone High Street,E05000641,240 Great Portland Street,City Of Westminster,,528866.000122197,182122.00012159348,-0.1423030693849678,51.52281181218753,11/27/2022
The Piano Works - Farringdon,Islington,www.pianoworks.bar,10012787103,E09000019,Clerkenwell,E05000370,113 Corner Of Farringdon Rd,Farringdon,London,531352.000122197,182135.00012159348,-0.10648158295210498,51.522355851955346,11/27/2022
229 The Venue,City Of Westminster,www.229thevenue.com,100000000000,E09000033,Marylebone High Street,E05000641,229 Great Portland Street,City Of Westminster,,528802.000122197,182148.00012159348,-0.1432156476139143,51.52306009547726,11/27/2022
Beehive,Tower Hamlets,,6072864,E09000030,Bromley South,E05009322,104 Empson Street,Tower Hamlets,,537905.000122197,182171.00012149662,-0.012061755590130367,51.521117132165614,11/27/2022
Horse & Groom,Hackney,www.thehorseandgroom.net,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,28 Curtain Road,Hackney,,533271.000122197,182182.00012159348,-0.07881686808764238,51.522328627748266,11/27/2022
The Cave Gallery,Ealing,,12109500,E09000009,East Acton,E05000175,Westwood Business Centre 98,Victoria Road,Ealing,521141.000122197,182189.00012169778,-0.2535840797307341,51.52512418558664,11/27/2022
Betsey Trotwood,Islington,www.betsey.pub,5300032921,E09000019,Clerkenwell,E05000370,56 Farringdon Road,Islington,,531353.000122197,182190.00012159348,-0.10644666729199817,51.52284993498186,11/27/2022
Crypt On The Green,Islington,www.cryptonthegreen.com,5300020940,E09000019,Clerkenwell,E05000370,53a Clerkenwell Close,Islington,,531533.000122197,182194.00012159348,-0.10385186455681208,51.52284398584867,11/27/2022
Apple Tree,Camden,www.appletree-clerkenwell.co.uk,5037589,E09000007,Holborn And Covent Garden,E05000138,45 Mount Pleasant,Camden,,531075.000122197,182197.00012159348,-0.11044929678918357,51.52297744658673,11/27/2022
The Slaughtered Lamb,Islington,www.theslaughteredlambpub.com,10008975751,E09000019,Bunhill,E05000367,34-35 Great Sutton Street,Islington,,531824.000122197,182197.00012159348,-0.09965823541009933,51.522803089920295,11/27/2022
The Cockpit,City Of Westminster,www.thecockpit.org.uk,10033523602,E09000033,Church Street,E05000634,42827 Gateforth Street,City Of Westminster,,527116.000122197,182212.00012159348,-0.1674841338075264,51.52401738197556,11/27/2022
Phoenix,Havering,,10033424021,E09000016,Rainham And Wennington,E05000318,Broadway Havering,,,552034.0001222938,182232.00012129545,0.1914851296861917,51.51803852688059,11/27/2022
Bloomsbury Bowling Lanes,Camden,,5090691,E09000007,Bloomsbury,E05000129,Tavistock Square Camden,,,529945.000122197,182252.00012159348,-0.1267094510495842,51.523732938493445,11/27/2022
Boxpark,Hackney,,10008331133,E09000012,Hoxton East & Shoreditch,E05009377,Unit 57 Boxpark Retail Mall 2-10,Bethnal Green Road,Hackney,533553.000122197,182258.00012159348,-0.07472531813004113,51.52294504545419,11/27/2022
Village Underground,Hackney,www.villageunderground.co.uk,10091784233,E09000012,Hoxton East & Shoreditch,E05009377,54 Holywell Lane,Hackney,,533397.000122197,182274.00012159348,-0.07696676189701844,51.52312571799864,11/27/2022
The Eagle,Islington,www.theeaglefarringdon.co.uk,5300033028,E09000019,Clerkenwell,E05000370,159 Farringdon Road,Islington,,531231.000122197,182276.00012159348,-0.10817231883853881,51.52365123141042,11/27/2022
Nomad London,Islington,www.nomadlondon.com/,5300069544,E09000019,Bunhill,E05000367,58 Old Street,Islington,,532198.000122197,182291.00012159348,-0.09423467162176169,51.5235604809071,11/27/2022
Shoreditch House,Hackney,,10008334386,E09000012,Hoxton East & Shoreditch,E05009377,Ebor Street Hackney,,,533581.000122197,182292.00012159348,-0.07430902734600163,51.52324399366075,11/27/2022
Beach Blanket Babylon,Tower Hamlets,www.beachblanket.co.uk,6002970,E09000030,Weavers,E05009335,19-23 Bethnal Green Road,Tower Hamlets,,533683.000122197,182317.00012159348,-0.07283001180477368,51.52344453957841,11/27/2022
Concrete,Hackney,www.concretespace.co.uk/,10008297229,E09000012,Hoxton East & Shoreditch,E05009377,The Tea Building 56,Shoreditch High Street,Hackney,533525.000122197,182326.00012159348,-0.07510293960245798,51.523562809707784,11/27/2022
Bloomsbury Theatre & Bloomsbury Studio,Camden,www.thebloomsbury.com,5007085,E09000007,Bloomsbury,E05000129,15 Gordon Street,Camden,,529633.000122197,182336.00012159348,-0.13117375933623962,51.52455961803416,11/27/2022
Rich Mix,Tower Hamlets,www.richmix.org.uk,6150258,E09000030,Weavers,E05009335,35-47 Bethnal Green Road,Tower Hamlets,,533723.000122197,182337.00012159348,-0.07224613156025333,51.52361481590002,11/27/2022
Arch 1,Newham,,10023994435,E09000025,Canning Town North,E05000477,Unit 1 The Arches,Cranberry Lane,Newham,539183.000122197,182348.00012149662,0.006418797028603609,51.52239429278653,11/27/2022
Owl & Pussycat,Tower Hamlets,www.owlandpussycatshoreditch.com,6003235,E09000030,Weavers,E05009335,34 Redchurch Street,Tower Hamlets,,533613.000122197,182350.00012159348,-0.07382599849758163,51.523757691075936,11/27/2022
The Old Blue Last,Hackney,www.theoldbluelast.com,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,38 Great Eastern Street,Hackney,,533289.000122197,182354.00012159348,-0.07849246139367139,51.523870213907244,11/27/2022
Red Gallery,Hackney,www.redgalleryldn.com,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,1-3 Rivington Street,Hackney,,533063.000122197,182547.00012159348,-0.0816756217437236,51.525658089136165,11/27/2022
Mcqueen,Islington,www.mcqueen-shoreditch.co.uk/,10008977886,E09000019,Bunhill,E05000367,55-61 Tabernacle Street,Islington,,532896.000122197,182358.00012159348,-0.08415306693439832,51.523998795069055,11/27/2022
Foundling Museum,Camden,,5002560,E09000007,King's Cross,E05000141,40 Brunswick Square,Camden,,530403.000122197,182378.00012159348,-0.12006407993946251,51.524759794570556,11/27/2022
Lso St. Luke's,Islington,www.lso.co.uk/lso-st-lukes.html,5300069641,E09000019,Bunhill,E05000367,161 Old Street,Islington,,532324.000122197,182415.00012159348,-0.09237275606994746,51.52464541587101,11/27/2022
Camden People's Theatre,Camden,,5158137,E09000007,Regent's Park,E05000142,58-60 Hampstead Road,Camden,,529245.000122197,182447.00012159348,-0.13672335917603423,51.5256461990482,11/27/2022
The Magic Roundabout,Islington,www.magicroundabout.co,10093110770,E09000019,Bunhill,E05000367,16 St. Agnes Well,Islington,,532771.000122197,182470.00012159348,-0.08591178352976783,51.52503479482535,11/27/2022
Xoyo,Islington,www.xoyo.co.uk,5300025027,E09000019,Bunhill,E05000367,32-37 Cowper Street,Islington,,532886.000122197,182470.00012159348,-0.08425488689015664,51.52500774162982,11/27/2022
Hoxton Pony,Hackney,www.thehoxtonpony.com,10008241848,E09000012,Hoxton East & Shoreditch,E05009377,104-108 Curtain Road,Hackney,,533283.000122197,182470.00012159348,-0.0785350114256304,51.52491416955197,11/27/2022
The Yard,Hackney,,10091876623,E09000012,Hoxton East & Shoreditch,E05009377,140 Tabernacle Street,Hackney,,533010.000122197,182493.00012159348,-0.08245963728484855,51.52518525586232,11/27/2022
Trapeze Bar,Hackney,www.trapezebar.co.uk,10091904454,E09000012,Hoxton East & Shoreditch,E05009377,89 Great Eastern Street,Hackney,,533054.000122197,182494.00012159348,-0.08182531534150358,51.52518387658685,11/27/2022
Ace Hotel,Hackney,,10008293853,E09000012,Hoxton East & Shoreditch,E05009377,100 Shoreditch High Street,Hackney,,533476.000122197,182508.00012159348,-0.0757399269633544,51.52521010007735,11/27/2022
Miranda,Hackney,,10008293853,E09000012,Hoxton East & Shoreditch,E05009377,100 Shoreditch High Street,Hackney,,533476.000122197,182508.00012159348,-0.0757399269633544,51.52521010007735,11/27/2022
Club Aquarium,Islington,www.clubaquarium.co.uk,5300069826,E09000019,Bunhill,E05000367,256-260 Old Street,Islington,,532932.000122197,182513.00012159348,-0.08357589990912749,51.525383373447326,11/27/2022
Strongroom Bar And Kitchen,Hackney,http://www.strongroombar.com,0,E09000012,Hoxton East & Shoreditch,E05009377,120-124 Curtain Road,Hackney,,533281.0280762985,182535.0554804951,-0.07853880643743791,51.52549931404215,11/27/2022
Barrio Shoreditch,Hackney,,10008320330,E09000012,Hoxton East & Shoreditch,E05009377,141-143 Shoreditch High Street,Hackney,,533404.000122197,182546.00012159348,-0.07676289443019892,51.52556863690456,11/27/2022
Golden Bee,Hackney,www.goldenbee.co.uk/,10008980464,E09000012,Hoxton West,E05009378,Islington ,,,532940.000122197,182549.00012159348,-0.08344704852249468,51.525705037504416,11/27/2022
The Lighthouse,Hackney,,10091889776,E09000012,Hoxton East & Shoreditch,E05009377,62 Rivington Street,Hackney,,533315.000122197,182552.00012159348,-0.07804292716085387,51.52564358223933,11/27/2022
Dragon Bar,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,138 Shoreditch High Street,Hackney,,533409.000122197,182562.00012159348,-0.07668479439995012,51.525711253884616,11/27/2022
Red Market,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,7 Bath Place,Hackney,,533100.000122197,182564.00012159348,-0.0811361025788403,51.52580215443292,11/27/2022
Autograph Abp,Hackney,www.autograph-abp.co.uk,10091784356,E09000012,Hoxton East & Shoreditch,E05009377,1 Rivington Place,Hackney,,533328.000122197,182585.00012159348,-0.07784313166160793,51.525937096919506,11/27/2022
Bounce Shoreditch,Hackney,,10008287321,E09000012,Hoxton West,E05009378,239 Old Street,Hackney,,532990.000122197,182596.00012159348,-0.08270890162574653,51.52611567199104,11/27/2022
Cargo,Hackney,www.cargo-london.com,10091779809,E09000012,Hoxton East & Shoreditch,E05009377,83 Rivington Street,Hackney,,533366.000122197,182596.00012159348,-0.07729146150190826,51.526026983818866,11/27/2022
Roadtrip & The Workshop,Hackney,www.roadtripbar.com,100000000000,E09000012,Hoxton West,E05009378,243 Old Street,Hackney,,533010.000122197,182601.00012159348,-0.08241885091100891,51.526155897961516,11/27/2022
Shoreditch Town Hall,Hackney,www.shoreditchtownhall.com,10091784164,E09000012,Hoxton East & Shoreditch,E05009377,380 Old Street,Hackney,,533350.000122197,182611.00012159348,-0.07751631091376558,51.52616557388159,11/27/2022
Paradise By Way Of Kensal Green,Brent,www.theparadise.co.uk,202077350,E09000005,Queens Park,E05000098,19 Kilburn Lane,Brent,,523830.000122197,182612.00012159348,-0.2146896997171807,51.528342824706904,11/27/2022
The Harrison,Camden,www.harrisonbar.co.uk,5058943,E09000007,King's Cross,E05000141,28 Harrison Street,Camden,,530472.000122197,182635.00012159348,-0.11897472170426074,51.52705367247282,11/27/2022
